"boatID","days1","days2","midTrips","boatType","boatCode","paintType","paintRating","LocID","n","n0"
"365",22,5,719,300,"Fish",15,NA,NA,"HA",6,0
"366",22,5,719,300,"Fish",15,NA,NA,"HX",1,0
"367",22,5,719,300,"Fish",15,NA,NA,"IH",1,1
"368",22,5,719,300,"Fish",15,NA,NA,"PB",1,0
"369",22,5,719,300,"Fish",15,NA,NA,"IB",3,0
"370",22,5,719,300,"Fish",15,NA,NA,"PG",1,0
"371",22,5,719,300,"Fish",15,NA,NA,"HAB",2,0
"372",22,5,719,300,"Fish",15,NA,NA,"IL",2,2
"373",22,5,719,300,"Fish",15,NA,NA,"HC",1,0
"374",22,5,719,300,"Fish",15,NA,NA,"HH",3,0
"375",22,5,719,300,"Fish",15,NA,NA,"PJ",2,0
"376",23,0,915,260,"Tug",16,"Self-polishing","Good","DE",1,1
"377",23,0,915,260,"Tug",16,"Self-polishing","Good","IH",1,1
"378",23,0,915,260,"Tug",16,"Self-polishing","Good","HAC",1,1
"379",23,0,915,260,"Tug",16,"Self-polishing","Good","DF",1,1
"380",23,0,915,260,"Tug",16,"Self-polishing","Good","HX",1,0
"381",23,0,915,260,"Tug",16,"Self-polishing","Good","HP",2,0
"382",23,0,915,260,"Tug",16,"Self-polishing","Good","DD",1,1
"383",23,0,915,260,"Tug",16,"Self-polishing","Good","HS",2,0
"384",23,0,915,260,"Tug",16,"Self-polishing","Good","PS",2,0
"385",23,0,915,260,"Tug",16,"Self-polishing","Good","PM",1,1
"386",23,0,915,260,"Tug",16,"Self-polishing","Good","IF",2,2
"387",23,0,915,260,"Tug",16,"Self-polishing","Good","DI",1,1
"388",23,0,915,260,"Tug",16,"Self-polishing","Good","HD",2,0
"389",23,0,915,260,"Tug",16,"Self-polishing","Good","HAB",4,0
"390",23,0,915,260,"Tug",16,"Self-polishing","Good","PN",1,1
"391",23,0,915,260,"Tug",16,"Self-polishing","Good","PA",2,0
"392",23,0,915,260,"Tug",16,"Self-polishing","Good","HR",2,0
"393",23,0,915,260,"Tug",16,"Self-polishing","Good","HA",4,0
"394",23,0,915,260,"Tug",16,"Self-polishing","Good","II",1,1
"395",23,0,915,260,"Tug",16,"Self-polishing","Good","HC",1,0
"396",24,183,443,12.5,"Yacht",2,"Ablative","Excellent","IH",1,1
"397",24,183,443,12.5,"Yacht",2,"Ablative","Excellent","PM",1,1
"398",24,183,443,12.5,"Yacht",2,"Ablative","Excellent","IA",2,2
"399",24,183,443,12.5,"Yacht",2,"Ablative","Excellent","HP",1,0
"400",24,183,443,12.5,"Yacht",2,"Ablative","Excellent","HAB",1,0
"401",24,183,443,12.5,"Yacht",2,"Ablative","Excellent","ID",1,1
"402",24,183,443,12.5,"Yacht",2,"Ablative","Excellent","PB",1,0
"403",24,183,443,12.5,"Yacht",2,"Ablative","Excellent","HD",1,1
"404",24,183,443,12.5,"Yacht",2,"Ablative","Excellent","PN",1,1
"405",24,183,443,12.5,"Yacht",2,"Ablative","Excellent","PJ",2,0
"406",24,183,443,12.5,"Yacht",2,"Ablative","Excellent","HA",5,0
"407",24,183,443,12.5,"Yacht",2,"Ablative","Excellent","II",1,1
"408",24,183,443,12.5,"Yacht",2,"Ablative","Excellent","HC",1,0
"409",24,183,443,12.5,"Yacht",2,"Ablative","Excellent","PG",1,0
"410",25,7,374,160,"Fish",15,"Self-polishing","Excellent","PM",1,1
"411",25,7,374,160,"Fish",15,"Self-polishing","Excellent","HX",1,1
"412",25,7,374,160,"Fish",15,"Self-polishing","Excellent","PO",1,1
"413",25,7,374,160,"Fish",15,"Self-polishing","Excellent","PB",1,1
"414",25,7,374,160,"Fish",15,"Self-polishing","Excellent","IV",1,1
"415",25,7,374,160,"Fish",15,"Self-polishing","Excellent","HR",2,0
"416",25,7,374,160,"Fish",15,"Self-polishing","Excellent","PH",1,0
"417",25,7,374,160,"Fish",15,"Self-polishing","Excellent","PN",1,1
"418",25,7,374,160,"Fish",15,"Self-polishing","Excellent","HP",2,1
"419",25,7,374,160,"Fish",15,"Self-polishing","Excellent","PA",1,1
"420",25,7,374,160,"Fish",15,"Self-polishing","Excellent","ID",1,1
"421",25,7,374,160,"Fish",15,"Self-polishing","Excellent","HH",1,1
"422",25,7,374,160,"Fish",15,"Self-polishing","Excellent","HA",4,2
"423",25,7,374,160,"Fish",15,"Self-polishing","Excellent","HF",1,1
"424",25,7,374,160,"Fish",15,"Self-polishing","Excellent","HAB",2,2
"425",25,7,374,160,"Fish",15,"Self-polishing","Excellent","PJ",2,0
"426",25,7,374,160,"Fish",15,"Self-polishing","Excellent","PG",1,1
"427",25,7,374,160,"Fish",15,"Self-polishing","Excellent","IW",1,1
"428",25,7,374,160,"Fish",15,"Self-polishing","Excellent","HS",2,2
"429",25,7,374,160,"Fish",15,"Self-polishing","Excellent","IB",2,2
"430",26,51,104,10,"Yacht",2,"Self-polishing",NA,"PB",1,0
"431",26,51,104,10,"Yacht",2,"Self-polishing",NA,"HK",1,0
"432",26,51,104,10,"Yacht",2,"Self-polishing",NA,"HX",1,0
"433",26,51,104,10,"Yacht",2,"Self-polishing",NA,"DA",1,1
"434",26,51,104,10,"Yacht",2,"Self-polishing",NA,"HH",1,0
"435",26,51,104,10,"Yacht",2,"Self-polishing",NA,"PM",1,1
"436",26,51,104,10,"Yacht",2,"Self-polishing",NA,"HP",1,0
"437",26,51,104,10,"Yacht",2,"Self-polishing",NA,"IH",1,1
"438",26,51,104,10,"Yacht",2,"Self-polishing",NA,"IA",2,2
"439",26,51,104,10,"Yacht",2,"Self-polishing",NA,"HAF",1,0
"440",26,51,104,10,"Yacht",2,"Self-polishing",NA,"HD",1,0
"441",26,51,104,10,"Yacht",2,"Self-polishing",NA,"PN",1,1
"442",26,51,104,10,"Yacht",2,"Self-polishing",NA,"ID",1,1
"443",26,51,104,10,"Yacht",2,"Self-polishing",NA,"PJ",2,0
"444",26,51,104,10,"Yacht",2,"Self-polishing",NA,"HA",5,0
"445",26,51,104,10,"Yacht",2,"Self-polishing",NA,"IB",4,2
"446",26,51,104,10,"Yacht",2,"Self-polishing",NA,"II",1,1
"447",26,51,104,10,"Yacht",2,"Self-polishing",NA,"PG",1,0
"448",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent","IV",1,1
"449",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent","HX",1,0
"450",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent","PM",1,1
"451",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent","HH",1,0
"452",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent","HR",2,0
"453",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent","IH",1,1
"454",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent","PH",1,0
"455",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent","PB",1,0
"456",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent","HK",1,0
"457",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent","IF",1,1
"458",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent","IT",1,1
"459",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent","DE",1,1
"460",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent","HA",5,1
"461",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent","HP",1,0
"462",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent","HD",1,0
"463",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent","FV",1,1
"464",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent","FO",1,1
"465",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent","DD",1,1
"466",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent","II",1,1
"467",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent","FT",1,1
"468",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent","DA",1,1
"469",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent","IA",1,1
"470",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent","PN",1,1
"471",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent","HAB",2,2
"472",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent","HF",2,0
"473",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent","ID",1,1
"474",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent","FN",1,1
"475",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent","IW",1,1
"476",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent","PJ",2,0
"477",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent","FU",1,1
"478",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent","IY",1,1
"479",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent","HS",2,0
"480",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent","PT",1,0
"481",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent","IU",1,1
"482",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent","PG",1,0
"483",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent","IB",5,0
"484",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent","IX",1,1
"485",28,39,208,15,"Fish",15,"Hard","Very Poor","HAB",2,2
"486",28,39,208,15,"Fish",15,"Hard","Very Poor","PB",1,1
"487",28,39,208,15,"Fish",15,"Hard","Very Poor","PN",1,1
"488",28,39,208,15,"Fish",15,"Hard","Very Poor","HK",1,1
"489",28,39,208,15,"Fish",15,"Hard","Very Poor","HH",1,0
"490",28,39,208,15,"Fish",15,"Hard","Very Poor","IH",1,1
"491",28,39,208,15,"Fish",15,"Hard","Very Poor","HA",5,0
"492",28,39,208,15,"Fish",15,"Hard","Very Poor","PM",1,1
"493",28,39,208,15,"Fish",15,"Hard","Very Poor","PJ",1,1
"494",28,39,208,15,"Fish",15,"Hard","Very Poor","HR",2,0
"495",28,39,208,15,"Fish",15,"Hard","Very Poor","HP",2,0
"496",28,39,208,15,"Fish",15,"Hard","Very Poor","FAC",1,1
"497",28,39,208,15,"Fish",15,"Hard","Very Poor","IN",1,1
"498",28,39,208,15,"Fish",15,"Hard","Very Poor","IB",2,1
"499",28,39,208,15,"Fish",15,"Hard","Very Poor","FU",1,1
"500",28,39,208,15,"Fish",15,"Hard","Very Poor","HF",2,0
"501",28,39,208,15,"Fish",15,"Hard","Very Poor","HS",1,1
"502",28,39,208,15,"Fish",15,"Hard","Very Poor","PG",1,1
"503",29,4,371,265,"Yacht",2,"Self-polishing","Excellent","HX",1,0
"504",29,4,371,265,"Yacht",2,"Self-polishing","Excellent","PB",1,0
"505",29,4,371,265,"Yacht",2,"Self-polishing","Excellent","HK",1,0
"506",29,4,371,265,"Yacht",2,"Self-polishing","Excellent","PH",1,0
"507",29,4,371,265,"Yacht",2,"Self-polishing","Excellent","ID",1,1
"508",29,4,371,265,"Yacht",2,"Self-polishing","Excellent","IH",1,1
"509",29,4,371,265,"Yacht",2,"Self-polishing","Excellent","HP",2,0
"510",29,4,371,265,"Yacht",2,"Self-polishing","Excellent","IA",1,1
"511",29,4,371,265,"Yacht",2,"Self-polishing","Excellent","HF",1,0
"512",29,4,371,265,"Yacht",2,"Self-polishing","Excellent","PJ",2,0
"513",29,4,371,265,"Yacht",2,"Self-polishing","Excellent","HAB",3,1
"514",29,4,371,265,"Yacht",2,"Self-polishing","Excellent","HH",1,0
"515",29,4,371,265,"Yacht",2,"Self-polishing","Excellent","II",1,1
"516",29,4,371,265,"Yacht",2,"Self-polishing","Excellent","HD",1,0
"517",29,4,371,265,"Yacht",2,"Self-polishing","Excellent","HA",4,0
"518",29,4,371,265,"Yacht",2,"Self-polishing","Excellent","PG",1,0
"519",30,10,270,7,"Yacht",2,"Ablative","Good","IH",1,1
"520",30,10,270,7,"Yacht",2,"Ablative","Good","ID",1,1
"521",30,10,270,7,"Yacht",2,"Ablative","Good","IA",3,3
"522",30,10,270,7,"Yacht",2,"Ablative","Good","HA",5,0
"523",30,10,270,7,"Yacht",2,"Ablative","Good","PB",1,0
"524",30,10,270,7,"Yacht",2,"Ablative","Good","IF",1,1
"525",30,10,270,7,"Yacht",2,"Ablative","Good","HH",1,0
"526",30,10,270,7,"Yacht",2,"Ablative","Good","IV",1,1
"527",30,10,270,7,"Yacht",2,"Ablative","Good","HX",1,0
"528",30,10,270,7,"Yacht",2,"Ablative","Good","IB",1,1
"529",30,10,270,7,"Yacht",2,"Ablative","Good","HD",1,1
"530",30,10,270,7,"Yacht",2,"Ablative","Good","HP",1,0
"531",30,10,270,7,"Yacht",2,"Ablative","Good","HAF",2,0
"532",30,10,270,7,"Yacht",2,"Ablative","Good","PA",1,0
"533",30,10,270,7,"Yacht",2,"Ablative","Good","II",1,1
"534",30,10,270,7,"Yacht",2,"Ablative","Good","IW",1,1
"535",30,10,270,7,"Yacht",2,"Ablative","Good","PJ",2,0
"536",30,10,270,7,"Yacht",2,"Ablative","Good","HC",1,0
"537",31,10,365,NA,"Ferry",22,"Self-polishing","Good","IA",1,1
"538",31,10,365,NA,"Ferry",22,"Self-polishing","Good","HD",2,0
"539",31,10,365,NA,"Ferry",22,"Self-polishing","Good","HA",6,1
"540",31,10,365,NA,"Ferry",22,"Self-polishing","Good","PH",1,0
"541",31,10,365,NA,"Ferry",22,"Self-polishing","Good","HK",1,0
"542",31,10,365,NA,"Ferry",22,"Self-polishing","Good","HX",1,0
"543",31,10,365,NA,"Ferry",22,"Self-polishing","Good","IB",1,0
"544",31,10,365,NA,"Ferry",22,"Self-polishing","Good","PB",1,0
"545",31,10,365,NA,"Ferry",22,"Self-polishing","Good","PG",1,0
"546",31,10,365,NA,"Ferry",22,"Self-polishing","Good","HF",1,0
"547",31,10,365,NA,"Ferry",22,"Self-polishing","Good","ID",1,1
"548",31,10,365,NA,"Ferry",22,"Self-polishing","Good","HAB",2,1
"549",31,10,365,NA,"Ferry",22,"Self-polishing","Good","PJ",2,0
"550",31,10,365,NA,"Ferry",22,"Self-polishing","Good","HAH",1,0
"551",32,35,170,40,"Motor cruiser",17,"Ablative",NA,"IA",1,1
"552",32,35,170,40,"Motor cruiser",17,"Ablative",NA,"HD",3,1
"553",32,35,170,40,"Motor cruiser",17,"Ablative",NA,"HS",2,0
"554",32,35,170,40,"Motor cruiser",17,"Ablative",NA,"HH",2,1
"555",32,35,170,40,"Motor cruiser",17,"Ablative",NA,"HR",2,0
"556",32,35,170,40,"Motor cruiser",17,"Ablative",NA,"PB",1,1
"557",32,35,170,40,"Motor cruiser",17,"Ablative",NA,"HAB",1,0
"558",32,35,170,40,"Motor cruiser",17,"Ablative",NA,"PJ",1,1
"559",32,35,170,40,"Motor cruiser",17,"Ablative",NA,"HA",6,0
"560",32,35,170,40,"Motor cruiser",17,"Ablative",NA,"IB",2,1
"561",32,35,170,40,"Motor cruiser",17,"Ablative",NA,"HAH",3,0
"562",32,35,170,40,"Motor cruiser",17,"Ablative",NA,"HK",2,2
"563",32,35,170,40,"Motor cruiser",17,"Ablative",NA,"PA",1,1
"564",32,35,170,40,"Motor cruiser",17,"Ablative",NA,"PG",2,0
"565",32,35,170,40,"Motor cruiser",17,"Ablative",NA,"ID",1,1
"566",32,35,170,40,"Motor cruiser",17,"Ablative",NA,"IF",2,2
"567",32,35,170,40,"Motor cruiser",17,"Ablative",NA,"IP",1,1
"568",32,35,170,40,"Motor cruiser",17,"Ablative",NA,"HAF",1,0
"569",32,35,170,40,"Motor cruiser",17,"Ablative",NA,"PC",1,1
"570",33,2,107,13.5,"Motor cruiser",17,"Ablative","Excellent","HA",6,6
"571",33,2,107,13.5,"Motor cruiser",17,"Ablative","Excellent","PM",1,1
"572",33,2,107,13.5,"Motor cruiser",17,"Ablative","Excellent","HAB",1,1
"573",33,2,107,13.5,"Motor cruiser",17,"Ablative","Excellent","PJ",2,2
"574",33,2,107,13.5,"Motor cruiser",17,"Ablative","Excellent","HAC",2,2
"575",33,2,107,13.5,"Motor cruiser",17,"Ablative","Excellent","HH",1,1
"576",33,2,107,13.5,"Motor cruiser",17,"Ablative","Excellent","DE",1,1
"577",33,2,107,13.5,"Motor cruiser",17,"Ablative","Excellent","HD",4,4
"578",33,2,107,13.5,"Motor cruiser",17,"Ablative","Excellent","IV",1,1
"579",33,2,107,13.5,"Motor cruiser",17,"Ablative","Excellent","HP",1,1
"580",33,2,107,13.5,"Motor cruiser",17,"Ablative","Excellent","IH",1,1
"581",33,2,107,13.5,"Motor cruiser",17,"Ablative","Excellent","PN",1,1
"582",33,2,107,13.5,"Motor cruiser",17,"Ablative","Excellent","PE",1,1
"583",33,2,107,13.5,"Motor cruiser",17,"Ablative","Excellent","HK",1,1
"584",33,2,107,13.5,"Motor cruiser",17,"Ablative","Excellent","DG",1,1
"585",33,2,107,13.5,"Motor cruiser",17,"Ablative","Excellent","PG",1,1
"586",33,2,107,13.5,"Motor cruiser",17,"Ablative","Excellent","IP",1,1
"587",33,2,107,13.5,"Motor cruiser",17,"Ablative","Excellent","ID",1,1
"588",33,2,107,13.5,"Motor cruiser",17,"Ablative","Excellent","PA",1,1
"589",33,2,107,13.5,"Motor cruiser",17,"Ablative","Excellent","PB",2,2
"590",33,2,107,13.5,"Motor cruiser",17,"Ablative","Excellent","DA",1,1
"591",33,2,107,13.5,"Motor cruiser",17,"Ablative","Excellent","IF",1,1
"592",33,2,107,13.5,"Motor cruiser",17,"Ablative","Excellent","II",1,1
"593",33,2,107,13.5,"Motor cruiser",17,"Ablative","Excellent","IW",1,1
"594",33,2,107,13.5,"Motor cruiser",17,"Ablative","Excellent","HZ",1,1
"595",33,2,107,13.5,"Motor cruiser",17,"Ablative","Excellent","HAH",3,0
"596",33,2,107,13.5,"Motor cruiser",17,"Ablative","Excellent","IQ",1,1
"597",34,NA,198,52,"Motor cruiser",17,"Hard","Very Poor","HAC",1,1
"598",34,NA,198,52,"Motor cruiser",17,"Hard","Very Poor","PM",1,1
"599",34,NA,198,52,"Motor cruiser",17,"Hard","Very Poor","HR",1,0
"600",34,NA,198,52,"Motor cruiser",17,"Hard","Very Poor","HAA",1,1
"601",34,NA,198,52,"Motor cruiser",17,"Hard","Very Poor","HA",7,4
"602",34,NA,198,52,"Motor cruiser",17,"Hard","Very Poor","PB",1,0
"603",34,NA,198,52,"Motor cruiser",17,"Hard","Very Poor","IF",2,2
"604",34,NA,198,52,"Motor cruiser",17,"Hard","Very Poor","PN",1,1
"605",34,NA,198,52,"Motor cruiser",17,"Hard","Very Poor","PJ",1,0
"606",34,NA,198,52,"Motor cruiser",17,"Hard","Very Poor","PA",1,0
"607",34,NA,198,52,"Motor cruiser",17,"Hard","Very Poor","HAH",2,0
"608",34,NA,198,52,"Motor cruiser",17,"Hard","Very Poor","HD",5,3
"609",34,NA,198,52,"Motor cruiser",17,"Hard","Very Poor","IB",1,0
"610",34,NA,198,52,"Motor cruiser",17,"Hard","Very Poor","HAF",1,0
"611",34,NA,198,52,"Motor cruiser",17,"Hard","Very Poor","ID",1,1
"612",34,NA,198,52,"Motor cruiser",17,"Hard","Very Poor","PG",1,0
"613",34,NA,198,52,"Motor cruiser",17,"Hard","Very Poor","HZ",1,1
"614",34,NA,198,52,"Motor cruiser",17,"Hard","Very Poor","HAB",1,1
"615",35,31,366,32,"Yacht",2,"Ablative","Excellent","HK",1,0
"616",35,31,366,32,"Yacht",2,"Ablative","Excellent","IH",1,1
"617",35,31,366,32,"Yacht",2,"Ablative","Excellent","PJ",2,0
"618",35,31,366,32,"Yacht",2,"Ablative","Excellent","HD",1,0
"619",35,31,366,32,"Yacht",2,"Ablative","Excellent","PM",1,1
"620",35,31,366,32,"Yacht",2,"Ablative","Excellent","PU",1,0
"621",35,31,366,32,"Yacht",2,"Ablative","Excellent","PA",1,0
"622",35,31,366,32,"Yacht",2,"Ablative","Excellent","PN",1,1
"623",35,31,366,32,"Yacht",2,"Ablative","Excellent","PB",1,0
"624",35,31,366,32,"Yacht",2,"Ablative","Excellent","IB",2,1
"625",35,31,366,32,"Yacht",2,"Ablative","Excellent","HP",2,0
"626",35,31,366,32,"Yacht",2,"Ablative","Excellent","HH",1,0
"627",35,31,366,32,"Yacht",2,"Ablative","Excellent","DA",1,1
"628",35,31,366,32,"Yacht",2,"Ablative","Excellent","PE",1,0
"629",35,31,366,32,"Yacht",2,"Ablative","Excellent","HAH",2,0
"630",35,31,366,32,"Yacht",2,"Ablative","Excellent","II",1,1
"631",35,31,366,32,"Yacht",2,"Ablative","Excellent","HA",4,0
"632",35,31,366,32,"Yacht",2,"Ablative","Excellent","HAF",1,0
"633",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent","HX",1,0
"634",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent","HAC",1,1
"635",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent","HP",2,0
"636",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent","PM",1,1
"637",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent","HAH",3,0
"638",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent","IH",1,1
"639",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent","PH",1,0
"640",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent","PN",1,1
"641",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent","DA",1,1
"642",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent","PG",1,0
"643",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent","HD",2,0
"644",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent","PB",1,0
"645",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent","IW",1,0
"646",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent","II",1,1
"647",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent","ID",1,1
"648",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent","PJ",2,0
"649",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent","HZ",1,1
"650",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent","HH",1,0
"651",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent","HA",4,0
"652",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent","IF",1,1
"653",36,136,351,32.5,"Motor cruiser",17,"Ablative","Excellent","HAB",1,1
"654",37,3,31,NA,"Racing Yacht",2,"Hard","Good","HP",2,2
"655",37,3,31,NA,"Racing Yacht",2,"Hard","Good","PB",1,1
"656",37,3,31,NA,"Racing Yacht",2,"Hard","Good","PE",1,1
"657",37,3,31,NA,"Racing Yacht",2,"Hard","Good","PJ",2,2
"658",37,3,31,NA,"Racing Yacht",2,"Hard","Good","PA",1,1
"659",37,3,31,NA,"Racing Yacht",2,"Hard","Good","HY",1,1
"660",37,3,31,NA,"Racing Yacht",2,"Hard","Good","IB",2,2
"661",37,3,31,NA,"Racing Yacht",2,"Hard","Good","HA",4,4
"662",37,3,31,NA,"Racing Yacht",2,"Hard","Good","HK",1,1
"663",38,0,352,0.5,"Yacht",2,"Ablative","Poor","HP",2,0
"664",38,0,352,0.5,"Yacht",2,"Ablative","Poor","PJ",2,0
"665",38,0,352,0.5,"Yacht",2,"Ablative","Poor","HY",1,1
"666",38,0,352,0.5,"Yacht",2,"Ablative","Poor","IH",1,1
"667",38,0,352,0.5,"Yacht",2,"Ablative","Poor","PM",1,1
"668",38,0,352,0.5,"Yacht",2,"Ablative","Poor","HAH",2,0
"669",38,0,352,0.5,"Yacht",2,"Ablative","Poor","IW",1,1
"670",38,0,352,0.5,"Yacht",2,"Ablative","Poor","DA",1,1
"671",38,0,352,0.5,"Yacht",2,"Ablative","Poor","PN",1,1
"672",38,0,352,0.5,"Yacht",2,"Ablative","Poor","PE",1,0
"673",38,0,352,0.5,"Yacht",2,"Ablative","Poor","IV",1,1
"674",38,0,352,0.5,"Yacht",2,"Ablative","Poor","IA",1,0
"675",38,0,352,0.5,"Yacht",2,"Ablative","Poor","IT",1,1
"676",38,0,352,0.5,"Yacht",2,"Ablative","Poor","II",1,1
"677",38,0,352,0.5,"Yacht",2,"Ablative","Poor","HA",4,0
"678",39,184,153,26,"Yacht",2,"Hard","Good","PM",1,1
"679",39,184,153,26,"Yacht",2,"Hard","Good","HAC",1,1
"680",39,184,153,26,"Yacht",2,"Hard","Good","PB",1,1
"681",39,184,153,26,"Yacht",2,"Hard","Good","HP",2,1
"682",39,184,153,26,"Yacht",2,"Hard","Good","PJ",2,0
"683",39,184,153,26,"Yacht",2,"Hard","Good","II",1,1
"684",39,184,153,26,"Yacht",2,"Hard","Good","DA",1,1
"685",39,184,153,26,"Yacht",2,"Hard","Good","HK",1,0
"686",39,184,153,26,"Yacht",2,"Hard","Good","PG",1,0
"687",39,184,153,26,"Yacht",2,"Hard","Good","PH",1,0
"688",39,184,153,26,"Yacht",2,"Hard","Good","HA",4,0
"689",39,184,153,26,"Yacht",2,"Hard","Good","HAF",1,0
"690",39,184,153,26,"Yacht",2,"Hard","Good","HAH",1,0
"691",39,184,153,26,"Yacht",2,"Hard","Good","IV",1,1
"692",39,184,153,26,"Yacht",2,"Hard","Good","PN",1,1
"693",39,184,153,26,"Yacht",2,"Hard","Good","IH",1,1
"694",39,184,153,26,"Yacht",2,"Hard","Good","HD",4,0
"695",39,184,153,26,"Yacht",2,"Hard","Good","HAB",1,1
"696",40,124,18,7.5,"Yacht",2,"Ablative","Good","PM",1,1
"697",40,124,18,7.5,"Yacht",2,"Ablative","Good","HP",2,2
"698",40,124,18,7.5,"Yacht",2,"Ablative","Good","IH",1,1
"699",40,124,18,7.5,"Yacht",2,"Ablative","Good","PB",1,1
"700",40,124,18,7.5,"Yacht",2,"Ablative","Good","PH",1,0
"701",40,124,18,7.5,"Yacht",2,"Ablative","Good","IB",9,6
"702",40,124,18,7.5,"Yacht",2,"Ablative","Good","IV",1,1
"703",40,124,18,7.5,"Yacht",2,"Ablative","Good","ID",1,1
"704",40,124,18,7.5,"Yacht",2,"Ablative","Good","DA",1,1
"705",40,124,18,7.5,"Yacht",2,"Ablative","Good","PN",1,1
"706",40,124,18,7.5,"Yacht",2,"Ablative","Good","DG",1,1
"707",40,124,18,7.5,"Yacht",2,"Ablative","Good","HAC",1,1
"708",40,124,18,7.5,"Yacht",2,"Ablative","Good","HA",5,0
"709",40,124,18,7.5,"Yacht",2,"Ablative","Good","PJ",2,2
"710",40,124,18,7.5,"Yacht",2,"Ablative","Good","HAH",2,1
"711",40,124,18,7.5,"Yacht",2,"Ablative","Good","HK",1,1
"712",40,124,18,7.5,"Yacht",2,"Ablative","Good","IP",1,1
"713",40,124,18,7.5,"Yacht",2,"Ablative","Good","IF",1,1
"714",40,124,18,7.5,"Yacht",2,"Ablative","Good","HD",1,1
"715",40,124,18,7.5,"Yacht",2,"Ablative","Good","HAF",2,2
"716",40,124,18,7.5,"Yacht",2,"Ablative","Good","IW",1,1
"717",40,124,18,7.5,"Yacht",2,"Ablative","Good","DD",1,1
"718",40,124,18,7.5,"Yacht",2,"Ablative","Good","IA",1,1
"719",40,124,18,7.5,"Yacht",2,"Ablative","Good","II",1,1
"720",40,124,18,7.5,"Yacht",2,"Ablative","Good","HAB",2,2
"721",40,124,18,7.5,"Yacht",2,"Ablative","Good","IQ",1,1
"722",41,428,428,0.5,"Yacht",2,"Self-polishing","Good","HAC",2,2
"723",41,428,428,0.5,"Yacht",2,"Self-polishing","Good","PM",1,1
"724",41,428,428,0.5,"Yacht",2,"Self-polishing","Good","HA",4,0
"725",41,428,428,0.5,"Yacht",2,"Self-polishing","Good","HAH",3,0
"726",41,428,428,0.5,"Yacht",2,"Self-polishing","Good","HY",1,1
"727",41,428,428,0.5,"Yacht",2,"Self-polishing","Good","HD",1,0
"728",41,428,428,0.5,"Yacht",2,"Self-polishing","Good","HP",2,0
